name,country,lat,lon,population,capital
Tajimi,JP,35.31667,137.13333,107818,0
Tajura',LY,32.88167,13.35056,100000,0
Takamatsu,JP,34.33333,134.05,418994,0
Takaoka,JP,36.75,137.01667,170077,0
Takarazuka,JP,34.79936,135.35697,226432,0
Takasaki,JP,36.33333,139.01667,372973,0
Takatsuki,JP,34.84833,135.61678,354468,0
Takeo,KH,10.99081,104.78498,843931,0
Takoradi,GH,4.89816,-1.76029,389114,0
Talatona,AO,-8.91783,13.18562,500000,0
Talca,CL,-35.4232,-71.64974,197479,0
Talcahuano,CL,-36.72494,-73.11684,150499,0
Taldykorgan,KZ,45.01556,78.37389,116558,0
Talhar,PK,24.88454,68.81437,200014,0
Taling Chan,TH,13.77698,100.4567,105299,0
Talisay,PH,10.7375,122.9666,109204,0
Talisay,PH,10.24472,123.84944,133148,0
Talkha,EG,31.0539,31.37787,112851,0
Tallahassee,US,30.43826,-84.28073,201731,0
Tallinn,EE,59.43696,24.75353,394024,1
Tam Ky,VN,15.57364,108.47403,165240,0
Tama,JP,35.6436,139.46844,148285,0
Tamale,GH,9.40079,-0.8393,464316,0
Taman Petaling,MY,3.19916,101.64983,423062,0
Tambacounda,SN,13.77073,-13.66734,149071,0
Tambaram,IN,12.9246,80.12707,174787,0
Tambov,RU,52.73632,41.44102,293661,0
Tampa,US,27.94752,-82.45843,414547,0
Tampere,FI,61.49911,23.78712,260646,0
Tampico,MX,22.28519,-97.87777,309003,0
Tampines Estate,SG,1.35806,103.94028,265340,0
Tampines New Town,SG,1.34917,103.94972,259900,0
Tan An,VN,10.53589,106.41366,215250,0
Tan Chau,VN,10.79832,105.23887,175211,0
Tandil,AR,-37.3287,-59.1369,115877,0
Tando Adam,PK,25.76818,68.66196,174291,0
Tando Allahyar,PK,25.4605,68.71745,421923,0
Tando Bago,PK,24.78914,68.96535,426535,0
Tando Muhammad Khan,PK,25.12384,68.53677,114406,0
Tanga,TZ,-5.06893,39.09875,393429,0
Tangail,BD,24.24984,89.91655,180144,0
Tangara da Serra,BR,-14.61944,-57.48583,112547,0
Tangerang,ID,-6.17806,106.63,1927815,0
Tanggu,CN,39.02111,117.64694,535298,0
Tanghe,CN,32.68545,112.83234,278055,0
Tangier,MA,35.76727,-5.79975,1035141,0
Tangshan,CN,39.64381,118.18319,3372102,0
Tanjung Pandan,ID,-2.73353,107.63477,103062,0
Tanjung Pinang,ID,0.91667,104.45833,227663,0
Tanjungbalai,ID,2.96667,99.8,190935,0
Tanta,EG,30.78847,31.00192,576648,0
Tantou,CN,22.75121,113.83496,320304,0
Tanza,PH,14.6753,120.9389,105510,0
Tanzhou,CN,22.25503,113.46692,382445,0
Taonan,CN,45.33319,122.78464,112819,0
Taourirt,MA,34.40731,-2.89732,112908,0
Taoyuan,TW,24.99368,121.29696,475798,0
Taozhou,CN,30.90641,119.40865,146610,0
Tapachula,MX,14.90541,-92.25891,353706,0
Tarakan,ID,3.31332,117.59152,255310,0
Taranto,IT,40.46438,17.24707,198585,0
Tarawa,KI,1.3278,172.97696,40311,1
Taraz,KZ,42.89799,71.37334,358153,0
Targowek,PL,52.29185,21.04845,124279,0
Targu Mures,RO,46.54245,24.55747,212752,0
Tariba,VE,7.82117,-72.22329,138402,0
Tarija,BO,-21.53549,-64.72956,159269,0
Tarime,TZ,-1.35,34.36667,133043,0
Tarlac City,PH,15.48017,120.59794,401892,0
Tarnow,PL,50.01381,20.98698,117799,0
Tarragona,ES,41.11905,1.24544,141542,0
Tarsus,TR,36.91766,34.89277,350732,0
Tartus,SY,34.88902,35.88659,458327,0
Tasek Glugor,MY,5.48032,100.49849,135786,0
Tashkent,UZ,41.26465,69.21627,1978028,1
Tasikmalaya,ID,-7.3274,108.2207,770839,0
Tatui,BR,-23.35556,-47.85694,122967,0
Taubate,BR,-23.02639,-45.55528,317915,0
Taunggyi,MM,20.78919,97.03776,160115,0
Taungoo,MM,18.94291,96.43408,106945,0
Taunsa,PK,30.70358,70.65054,115704,0
Tauranga,NZ,-37.68611,176.16667,161000,0
Tawau,MY,4.24482,117.89115,372615,0
Tay Ho,VN,21.06895,105.81053,168300,0
Tay Ninh,VN,11.31004,106.09828,135254,0
Tayabas,PH,14.0259,121.5929,115318,0
Taytay,PH,14.55883,121.13285,231460,0
Taza,MA,34.21,-4.01,162110,0
Tbilisi,GE,41.69143,44.83412,1049498,1
Tebessa,DZ,35.40417,8.12417,194461,0
Tebingtinggi,ID,3.3285,99.1625,117530,0
Tegal,ID,-6.8694,109.1402,297173,0
Tegucigalpa,HN,14.0818,-87.20681,850848,1
Tehran,IR,35.69439,51.42151,7153309,1
Tehuacan,MX,18.46422,-97.39735,248716,0
Teixeira de Freitas,BR,-17.535,-39.74194,145216,0
Tekirdag,TR,40.9781,27.51101,122287,0
Tekstil'shchiki,RU,55.70033,37.74271,100000,0
Tel Aviv,IL,32.08088,34.78057,432892,0
Telde,ES,27.99243,-15.41915,123265,0
Telford,GB,52.67659,-2.44926,155570,0
Teluk Intan,MY,4.02219,101.02083,232800,0
Teluknaga,ID,-6.09889,106.63806,175155,0
Tema,GH,5.6698,-0.01657,155782,0
Temara,MA,33.92866,-6.90656,342345,0
Temecula,US,33.49364,-117.14836,110003,0
Temirtau,KZ,50.05197,72.95497,170600,0
Tempe,US,33.41477,-111.90931,175826,0
Tempe Junction,US,33.41421,-111.94348,158368,0
Temuco,CL,-38.73628,-72.59738,238129,0
Tengyue,CN,24.99492,98.51276,127133,0
Teni,IN,10.01115,77.47772,1034724,0
Teofilo Otoni,BR,-17.8575,-41.50528,101170,0
Tepexpan,MX,19.61387,-98.9364,102667,0
Tepic,MX,21.50733,-104.89332,332863,0
Teresina,BR,-5.08917,-42.80194,871126,0
Teresopolis,BR,-22.4167,-42.97822,176692,0
Ternate,ID,0.79065,127.38424,210836,0
Terni,IT,42.56335,12.64329,111189,0
Ternopil,UA,49.55404,25.59067,225238,0
Terrassa,ES,41.56667,2.01667,218535,0
Terrebonne,CA,45.70004,-73.64732,111575,0
Teshi Old Town,GH,5.58365,-0.10722,144013,0
Tete,MZ,-16.15639,33.58667,357000,0
Tetouan,MA,35.57845,-5.36837,415810,0
Tetuan de las Victorias,ES,40.45975,-3.6975,155000,0
Texcoco de Mora,MX,19.51194,-98.88293,105165,0
Teziutlan,MX,19.8173,-97.35992,103583,0
Thai Nguyen,VN,21.59422,105.84817,420000,0
Thane,IN,19.19704,72.96355,1841488,0
Thanesar,IN,29.97323,76.83214,155152,0
Thanh Hoa,VN,19.8,105.76667,850000,0
Thanh Khe,VN,16.0706,108.19102,201240,0
Thanh Pho Ba Ria,VN,10.49626,107.1685,235192,0
Thanh Xuan,VN,20.99472,105.79977,293292,0
Thanh pho Song Cong,VN,21.4772,105.84137,128357,0
Thanjavur,IN,10.78523,79.13909,291067,0
Thaton,MM,16.91867,97.37001,123727,0
The Bronx,US,40.84985,-73.86641,1385108,0
The Hague,NL,52.07667,4.29861,474292,0
The Valley,AI,18.21704,-63.05783,2035,1
Thembisa,ZA,-25.99636,28.2268,511655,0
Thenali,IN,16.24253,80.63982,164937,0
Thessaloniki,GR,40.64072,22.93493,317778,0
Thi Tran GJai Tu,VN,21.63384,105.63766,179192,0
Thi Tran GJong Trieu,VN,21.08242,106.5138,248896,0
Thi Tran Thuan Chau,VN,21.43849,103.69,153000,0
Thies,SN,14.78944,-16.92602,317763,0
Thies Nones,SN,14.78333,-16.96667,252320,0
Thika,KE,-1.03326,37.06933,251407,0
Thimphu,BT,27.46609,89.64191,98676,1
Thiruvananthapuram,IN,8.4855,76.94924,788271,0
Thohoyandou,ZA,-22.94564,30.48497,107144,0
Thoi Lai,VN,10.06522,105.55863,109684,0
Thon Buri,TH,13.725,100.48511,119708,0
Thoothukudi,IN,8.76735,78.13425,410760,0
Thornton,US,39.86804,-104.97192,133451,0
Thot Not,VN,10.27213,105.5338,158225,0
Thousand Oaks,US,34.17056,-118.83759,129339,0
Thrissur,IN,10.51667,76.21667,315957,0
Thu Dau Mot,VN,10.9804,106.6519,373105,0
Thu GJuc,VN,10.84863,106.77209,524670,0
Thuan An,VN,10.9239,106.71428,588616,0
Thuan Thanh,VN,21.046,106.079,199577,0
Thunder Bay,CA,48.38202,-89.25018,108843,0
Thung Khru,TH,13.62849,100.50952,116473,0
Thuqbah,SA,26.26022,50.20486,248888,0
Tianfu,CN,37.26366,122.05228,115370,0
Tianjin,CN,39.14222,117.17667,11090314,0
Tianshui,CN,34.57952,105.74238,1212791,0
Tiaret,DZ,35.37103,1.31699,178915,0
Tiebo,SN,14.63333,-16.23333,100289,0
Tieli,CN,46.97544,128.04804,107621,0
Tieling,CN,42.29306,123.84139,333907,0
Tigwav,HT,18.43117,-72.86521,117504,0
Tijuana,MX,32.5027,-117.00371,1922523,0
Tilburg,NL,51.55551,5.0913,221947,0
Tima,EG,26.90843,31.43469,101130,0
Timika,ID,-4.61407,136.67679,142909,0
Timisoara,RO,45.75372,21.22571,250849,0
Timon,BR,-5.09417,-42.83667,174465,0
Tin Shui Wai,HK,22.45679,114.00234,286232,0
Tinaquillo,VE,9.91861,-68.30472,115937,0
Tinh Bien,VN,10.59591,104.93669,143098,0
Tinsukia,IN,27.48905,95.35992,116322,0
Tirana,AL,41.32744,19.81866,418495,1
Tiraspol,MD,46.84275,29.6284,157000,0
Tirmiz,UZ,37.22417,67.27833,182800,0
Tiruchirappalli,IN,10.8155,78.69651,1022518,0
Tirunelveli,IN,8.72742,77.6838,1435844,0
Tirupati,IN,13.63551,79.41989,295323,0
Tiruppur,IN,11.11541,77.35456,963173,0
Tiruvannamalai,IN,12.22662,79.07461,145278,0
Tiruvottiyur,IN,13.15823,80.30181,249446,0
Titagarh,IN,22.74252,88.37326,127751,0
Titiwangsa,MY,3.17822,101.70312,122096,0
Tivaouane,SN,14.95186,-16.8152,102658,0
Tizi Ouzou,DZ,36.71182,4.04591,104312,0
Tlahuac,MX,19.28689,-99.00507,305076,0
Tlalnepantla,MX,19.54005,-99.19538,653410,0
Tlalpan,MX,19.29513,-99.16206,574577,0
Tlaquepaque,MX,20.64121,-103.29342,650123,0
Tlemcen,DZ,34.87833,-1.315,173531,0
Toa Payoh New Town,SG,1.33611,103.85,120650,0
Toamasina,MG,-18.1492,49.40234,345107,0
Toba Tek Singh,PK,30.97127,72.48275,123102,0
Tobolsk,RU,58.19807,68.25457,113800,0
Tobruk,LY,32.08963,23.95385,141499,0
Tochigi,JP,36.38333,139.73333,159056,0
Tocoa,HN,15.68333,-86,111972,0
Tokai,JP,35.02269,136.90887,113787,0
Tokat,TR,40.31389,36.55444,129702,0
Tokch'on,KP,39.75261,126.25798,237133,0
Tokorozawa,JP,35.79916,139.46903,344194,0
Tokoza,ZA,-26.36,28.129,106000,0
Tokushima,JP,34.06667,134.56667,267345,0
Tokuyama,JP,34.05,131.81667,101133,0
Tokyo,JP,35.6895,139.69171,9733276,1
Toledo,BR,-24.71361,-53.74306,119313,0
Toledo,PH,10.3773,123.6386,206692,0
Toledo,US,41.66394,-83.55521,265638,0
Toliara,MG,-23.35,43.66667,178725,0
Toluca,MX,19.28786,-99.65324,489333,0
Tolyatti,RU,53.5303,49.3461,702879,0
Tomakomai,JP,42.63694,141.60333,174806,0
Tomsk,RU,56.50049,84.98216,574002,0
Tonala,MX,20.62263,-103.24168,408759,0
Tondabayashicho,JP,34.50065,135.60211,132873,0
Tongchuan,CN,34.8988,108.95056,417740,0
Tongchuanshi,CN,35.07474,109.08495,223603,0
Tonghua,CN,41.71972,125.92639,510000,0
Tongliao,CN,43.6125,122.26528,261110,0
Tongling,CN,30.95,117.78333,402062,0
Tongren,CN,35.51483,102.016,103700,0
Tongshan,CN,34.18045,117.15707,329661,0
Tongzhou,CN,39.90395,116.66183,163326,0
Tonk,IN,26.16638,75.78824,165294,0
Toowoomba,AU,-27.56056,151.95386,142163,0
Topeka,US,39.04833,-95.67804,125963,0
Torbat-e Heydariyeh,IR,35.27401,59.21949,125633,0
Tordher,PK,33.99047,72.2863,150000,0
Toride,JP,35.9,140.08333,104524,0
Toronto,CA,43.70643,-79.39864,2794356,0
Torrance,US,33.83585,-118.34063,143592,0
Torrejon de Ardoz,ES,40.45535,-3.46973,118162,0
Torreon,MX,25.54389,-103.41898,735340,0
Torshavn,FO,62.00973,-6.77164,13200,1
Torun,PL,53.01375,18.59814,196935,0
Toshima,JP,35.76126,139.74491,301599,0
Totonicapan,GT,14.91188,-91.36054,103952,0
Tottenham,GB,51.60373,-0.06794,130000,0
Tottori-shi,JP,35.5,134.23333,188465,0
Touba,SN,14.86229,-15.87532,1120824,0
Toufen,TW,24.68753,120.90942,106310,0
Touggourt,DZ,33.11083,6.07,143270,0
Toulon,FR,43.12442,5.92836,168701,0
Toulouse,FR,43.60426,1.44367,511684,0
Tours,FR,47.39484,0.70398,141621,0
Townsville,AU,-19.26639,146.80569,201313,0
Toyama,JP,36.7,137.21667,415844,0
Toyohashi,JP,34.76667,137.38333,377453,0
Toyokawa,JP,34.81667,137.4,184661,0
Toyonaka,JP,34.78244,135.46932,401558,0
Toyota,JP,35.08333,137.15,426162,0
Tra Vinh,VN,9.94719,106.34225,160310,0
Trabzon,TR,41.005,39.72694,244083,0
Trang Bang,VN,11.02987,106.35751,161831,0
Trento,IT,46.06787,11.12108,120709,0
Tri-Cities,US,46.2454,-119.19617,244036,0
Trier,DE,49.75565,6.63935,100129,0
Trieste,IT,45.64953,13.77678,204338,0
Trincomalee,LK,8.5778,81.2289,108420,0
Trindade,BR,-16.64944,-49.48889,142431,0
Tripoli,LB,34.43352,35.84415,229398,0
Tripoli,LY,32.88743,13.18733,1302947,1
Trois-Rivieres,CA,46.34515,-72.5477,144472,0
Trondheim,NO,63.43049,10.39506,216518,0
Troparevo,RU,55.65625,37.48496,118000,0
Trujillo,PE,-8.11599,-79.02998,1067700,0
Tsaritsyno,RU,55.6254,37.65032,123000,0
Tsentralno-Miskyi,UA,48.30237,38.03165,118283,0
Tsentralnyi,UA,47.09833,37.54838,179582,0
Tseung Kwan O,HK,22.32789,114.24992,412900,0
Tshikapa,CD,-6.41621,20.79995,634529,0
Tshilenge,CD,-10.96667,22.9,116073,0
Tsing Yi Town,HK,22.35,114.1,182100,0
Tsu,JP,34.73333,136.51667,274537,0
Tsuchiura,JP,36.09047,140.21047,144399,0
Tsuen Wan,HK,22.37137,114.11329,318916,0
Tsukuba,JP,36.08333,140.11667,241656,0
Tsuruoka,JP,38.72167,139.82167,125389,0
Tsuyama,JP,35.05215,133.99885,102294,0
Tubarao,BR,-28.46667,-49.00694,110088,0
Tucson,US,32.22174,-110.92648,542629,0
Tuen Mun,HK,22.39175,113.97157,507900,0
Tuerkmenabat,TM,39.07328,63.57861,230861,0
Tuguegarao,PH,17.61577,121.72285,167297,0
Tula,RU,54.19609,37.61822,482873,0
Tulancingo,MX,20.08355,-98.36288,102406,0
Tulsa,US,36.15398,-95.99277,413066,0
Tulua,CO,4.08466,-76.19536,221684,0
Tumkur,IN,13.34136,77.1022,307359,0
Tumxuk,CN,39.86984,79.06118,135727,0
Tunduma,TZ,-9.3,32.76667,219309,0
Tung Chung,HK,22.28783,113.94243,114100,0
Tungi,BD,23.89154,90.40232,337579,0
Tungipara,BD,22.89983,89.90326,114482,0
Tunis,TN,36.81897,10.16579,693210,1
Tunja,CO,5.54481,-73.35756,172548,0
Turgutlu,TR,38.49533,27.6997,103292,0
Turhal,TR,40.3875,36.08111,110884,0
Turin,IT,45.07049,7.68682,847287,0
Turkistan,KZ,43.29458,68.25685,227098,0
Turku,FI,60.45148,22.26869,206655,0
Turmero,VE,10.22856,-67.47421,344700,0
Turpan,CN,42.94769,89.17886,273385,0
Tuscaloosa,US,33.20984,-87.56917,111338,0
Tuxtepec,MX,18.0883,-96.12535,159452,0
Tuxtla,MX,16.75357,-93.11578,604147,0
Tuy Hoa,VN,13.09546,109.32094,155921,0
Tuyen Quang,VN,21.82356,105.21424,104645,0
Tuz Khurmatu,IQ,34.88808,44.63256,120712,0
Tuzla,BA,44.53842,18.66709,142486,0
Tver,RU,56.85836,35.90057,420065,0
Twifu Praso,GH,5.61411,-1.5502,100851,0
Tychy,PL,50.13717,18.96641,130000,0
Tyler,US,32.35126,-95.30106,103700,0
Tyoply Stan,RU,55.62047,37.49338,125000,0
Tyre,LB,33.27333,35.19389,135204,0
Tyumen,RU,57.15222,65.52722,768358,0
UEruemqi,CN,43.80096,87.60046,3029372,0
UEskuedar,TR,41.02274,29.01366,524452,0
Uba,BR,-21.12,-42.94278,103365,0
Ube,JP,33.94306,131.25111,173733,0
Uberaba,BR,-19.74833,-47.93194,337836,0
Uberlandia,BR,-18.91861,-48.27722,563536,0
Ubon Ratchathani,TH,15.23844,104.84866,122533,0
Udaipur,IN,24.58584,73.71346,451100,0
Udgir,IN,18.39258,77.11756,103550,0
Udine,IT,46.0693,13.23715,100170,0
Udon Thani,TH,17.41567,102.78589,130531,0
Udupi,IN,13.33467,74.74617,165000,0
Ueda,JP,36.40265,138.28161,157480,0
Ufa,RU,54.74306,55.96779,1120547,0
Ugep,NG,5.80865,8.08098,200276,0
Uige,AO,-7.60874,15.06131,322531,0
Uijeongbu-si,KR,37.7415,127.0474,479141,0
Uji,JP,34.89044,135.80325,192925,0
Ujjain,IN,23.18239,75.77643,515215,0
Ujpest,HU,47.56863,19.08456,100694,0
Ukhta,RU,63.56904,53.69141,102187,0
Ulan Bator,MN,47.90771,106.88324,844818,1
Ulan-Ude,RU,51.82648,107.59979,360278,0
Ulanhot,CN,46.08333,122.08333,165846,0
Ulanqab,CN,40.993,113.133,550231,0
Ulhasnagar,IN,19.21667,73.15,516584,0
Ullyul,KP,38.51389,125.18972,107997,0
Ulm,DE,48.39841,9.99155,120451,0
Ulsan,KR,35.53722,129.31667,1098421,0
Ulu Bedok,SG,1.33333,103.93333,276990,0
Uluberiya,IN,22.4756,88.09898,235345,0
Ulyanovsk,RU,54.32824,48.38657,626540,0
Umarkot,PK,25.36329,69.74184,144558,0
Umea,SE,63.82842,20.25972,130224,0
Umm Qasr,IQ,30.0362,47.91951,107620,0
Umraniye,TR,41.01643,29.12476,573265,0
Umuahia,NG,5.52491,7.49461,370000,0
Umuarama,BR,-23.76639,-53.325,117095,0
Unaizah,SA,26.1,44,183319,0
Ungaran,ID,-7.13972,110.405,171378,0
Universal City,US,34.1389,-118.35341,105000,0
Unnao,IN,26.54706,80.48781,161671,0
Upata,VE,8.0162,-62.40561,112617,0
Uppal Kalan,IN,17.40577,78.55911,118259,0
Upper West Side,US,40.78705,-73.97542,226989,0
Uppsala,SE,59.85882,17.63889,177074,0
Urasoe,JP,26.25902,127.73012,115690,0
Urayasu,JP,35.65879,139.90055,171362,0
Urdaneta,PH,15.97611,120.57111,145935,0
Urganch,UZ,41.55177,60.63143,145000,0
Uromi,NG,6.7,6.33333,108608,0
Ursynow,PL,52.15051,21.05041,149775,0
Uruapan,MX,19.41677,-102.05842,299523,0
Uruguaiana,BR,-29.75472,-57.08833,123480,0
Uruma,JP,26.37609,127.85908,125303,0
Usak,TR,38.67351,29.4058,369433,0
Usera,ES,40.38866,-3.70035,141189,0
Ussuriysk,RU,43.80467,131.95734,157068,0
Ust'-Ilimsk,RU,58.00056,102.66194,100271,0
Ust-Kamenogorsk,KZ,49.97143,82.60586,319067,0
Utrecht,NL,52.09083,5.12222,376435,0
Utsunomiya,JP,36.56667,139.88333,518757,0
Uvira,CD,-3.39534,29.13779,407092,0
Uyo,NG,5.05127,7.9335,436606,0
Uzhhorod,UA,48.6242,22.2947,115449,0
Vacoas,MU,-20.29806,57.47833,115289,0
Vadodara,IN,22.29941,73.20812,1822221,0
Vaduz,LI,47.14151,9.52154,5197,1
Vaesteras,SE,59.61617,16.55276,127799,0
Valdivia,CL,-39.81422,-73.24589,133419,0
Valencia,ES,39.47391,-0.37966,824340,0
Valencia,US,34.44361,-118.60953,148456,0
Valencia,VE,10.16153,-68.00044,1619470,0
Valenzuela,PH,14.7,120.9667,725173,0
Valera,VE,9.31778,-70.60361,244708,0
Valinhos,BR,-22.97056,-46.99583,126373,0
Valladolid,ES,41.65541,-4.72353,300618,0
Valle de La Pascua,VE,9.21554,-66.00734,153136,0
Valledupar,CO,10.46538,-73.2531,490075,0
Vallejo,US,38.10409,-122.25664,121692,0
Valletta,MT,35.89968,14.5148,6794,1
Valparaiso,CL,-33.036,-71.62963,282448,0
Valparaiso de Goias,BR,-16.06583,-47.97861,198861,0
Valsad,IN,20.61013,72.93428,139764,0
Van,TR,38.49457,43.38323,525016,0
Van Nuys,US,34.18667,-118.44897,136443,0
Vancouver,CA,49.24966,-123.11934,662248,0
Vancouver,US,45.63873,-122.66149,196442,0
Vanderbijlpark,ZA,-26.71171,27.83795,246754,0
Vantaa,FI,60.29414,25.04099,252724,0
Vapi,IN,20.37175,72.90493,163630,0
Varamin,IR,35.3242,51.6457,225628,0
Varanasi,IN,25.31668,83.01041,1164404,0
Varginha,BR,-21.55139,-45.43028,136467,0
Varna,BG,43.21912,27.91024,318737,0
Varzea Grande,BR,-15.64667,-56.1325,314627,0
Varzea Paulista,BR,-23.21139,-46.82833,115771,0
Vasco da Gama,IN,15.39585,73.81568,100485,0
Vasyl'evsky Ostrov,RU,59.94091,30.25377,203058,0
Vatican City,VA,41.90268,12.45414,829,1
Vaughan,CA,43.8361,-79.49827,323103,0
Vedado,CU,23.13767,-82.39339,108369,0
Vejalpur,IN,22.69021,73.56299,121610,0
Velikiy Novgorod,RU,58.52131,31.27104,222868,0
Velikiye Luki,RU,56.34063,30.54377,103149,0
Vellore,IN,12.9184,79.13255,484690,0
Venlo,NL,51.37,6.16806,101988,0
Venustiano Carranza,MX,19.44361,-99.10499,430978,0
Veracruz,MX,19.18095,-96.1429,428323,0
Veraval,IN,20.9077,70.36786,171121,0
Vereeniging,ZA,-26.67313,27.92615,474681,0
Verhunskyi,UA,48.58573,39.37158,185593,0
Verona,IT,45.43854,10.9938,258031,0
Veshnyaki,RU,55.72393,37.81952,122000,0
Vespasiano,BR,-19.69194,-43.92333,129246,0
Viamao,BR,-30.08111,-51.02333,285269,0
Viana,AO,-8.90553,13.37499,865863,0
Vicenza,IT,45.54672,11.5475,111980,0
Victoria,CA,48.4359,-123.35155,289625,0
Victoria,HK,22.2875,114.14417,956800,0
Victoria,SC,-4.62001,55.45501,22881,1
Victoria de Durango,MX,24.02032,-104.65756,518709,0
Victorville,US,34.53611,-117.29116,122225,0
Vidisha,IN,23.52604,77.81092,155951,0
Vienna,AT,48.20849,16.37208,1691468,1
Vientiane,LA,17.96667,102.6,840940,1
Viet Tri,VN,21.32274,105.40198,415280,0
Viet Yen,VN,21.26667,106.13333,205900,0
Vigo,ES,42.23282,-8.72264,293642,0
Vihari,PK,30.0445,72.3556,112840,0
Vijayapura,IN,16.82442,75.71537,327427,0
Vijayawada,IN,16.50745,80.6466,1143232,0
Vila Andrade,BR,-23.62623,-46.72828,168669,0
Vila Curuca,BR,-23.51,-46.41566,140673,0
Vila Flor,AO,-8.98007,13.30781,256066,0
Vila Jacui,BR,-23.50262,-46.46156,134189,0
Vila Maria,BR,-23.51408,-46.58625,108543,0
Vila Mariana,BR,-23.58833,-46.63464,127286,0
Vila Matilde,BR,-23.53936,-46.51788,103558,0
Vila Medeiros,BR,-23.48874,-46.57762,114839,0
Vila Prudente,BR,-23.59255,-46.57278,105590,0
Vila Velha,BR,-20.32972,-40.2925,394930,0
Vilkhivskyi,UA,48.54327,39.28201,126340,0
Villa Canales,GT,14.48285,-90.53425,155423,0
Villa Lugano,AR,-34.67907,-58.47263,114000,0
Villa Mercedes,CL,-37.40421,-71.97949,131936,0
Villa Nueva,GT,14.52512,-90.58544,618397,0
Villahermosa,MX,17.98625,-92.93928,353577,0
Villaverde,ES,40.35,-3.7,126802,0
Villavicencio,CO,4.13238,-73.62564,321717,0
Ville-Marie,CA,45.49899,-73.57046,104944,0
Villeray-Saint-Michel-Parc-Extension,CA,45.55869,-73.60535,144814,0
Villeurbanne,FR,45.76601,4.8795,131445,0
Vilnius,LT,54.68916,25.2798,542366,1
Vina del Mar,CL,-33.02457,-71.55183,334248,0
Vinh,VN,18.67337,105.69232,790000,0
Vinh Chau,VN,9.32439,105.98006,183918,0
Vinh Long,VN,10.25369,105.9722,137870,0
Vinh Yen,VN,21.30891,105.60489,119128,0
Vinnytsya,UA,49.2322,28.46871,430091,0
Viransehir,TR,37.22349,39.75519,154163,0
Virar,IN,19.45591,72.81136,1222390,0
Virginia,ZA,-28.10391,26.86593,122502,0
Virginia Beach,US,36.85293,-75.97799,454808,0
Visakhapatnam,IN,17.68009,83.20161,1063178,0
Visalia,US,36.33023,-119.29206,130104,0
Viseu,PT,40.66165,-7.90905,103502,0
Vista,US,33.20004,-117.24254,100890,0
Vitebsk,BY,55.1904,30.2049,358395,0
Vitoria,BR,-20.31944,-40.33778,312656,0
Vitoria da Conquista,BR,-14.86611,-40.83944,253137,0
Vitoria de Santo Antao,BR,-8.11806,-35.29139,134084,0
Vizianagaram,IN,18.11692,83.41148,228720,0
Vladikavkaz,RU,43.04101,44.66986,306258,0
Vladimir,RU,56.13854,40.39976,357024,0
Vladivostok,RU,43.10562,131.87353,604901,0
Vlore,AL,40.4696,19.48379,115261,0
Volgodonsk,RU,47.51141,42.15269,167731,0
Volgograd,RU,48.71378,44.4976,1013533,0
Vologda,RU,59.2239,39.88398,312420,0
Volta Redonda,BR,-22.52306,-44.10417,279898,0
Volzhsky,RU,48.78583,44.77973,323293,0
Voronezh,RU,51.66833,39.19204,1047549,0
Votorantim,BR,-23.54667,-47.43778,127923,0
Vryheid,ZA,-27.76952,30.79165,150012,0
Vung Tau,VN,10.34599,107.08426,464860,0
Vyhurivshchyna-Troyeshchyna,UA,50.51137,30.60251,240000,0
Vykhino-Zhulebino,RU,55.70196,37.81178,216000,0
Waco,US,31.54933,-97.14667,132356,0
Wad Medani,SD,14.40118,33.51989,332714,0
Wadi as Sir,JO,31.9545,35.81831,181212,0
Wafangdian,CN,39.61833,122.00806,454338,0
Wah Cantt,PK,33.77094,72.75116,400733,0
Wakayama,JP,34.23333,135.16667,356729,0
Wakefield,GB,53.68331,-1.49768,109766,0
Walbrzych,PL,50.77141,16.28432,127431,0
Walsall,GB,52.58528,-1.98396,172141,0
Walthamstow,GB,51.59067,-0.02077,109424,0
Wan Chai,HK,22.28142,114.17258,166695,0
Wandsbek,DE,53.58334,10.08305,411422,0
Wang Thonglang,TH,13.78546,100.61165,114768,0
Wangsa Maju,MY,3.20056,101.73972,215600,0
Wanning,CN,18.79931,110.3841,545992,0
Wansheng,CN,28.9629,106.92844,113751,0
Wanxian,CN,30.81601,108.37407,859662,0
Wanzhou,CN,30.76451,108.39586,1545900,0
Warangal,IN,18,79.58333,704570,0
Warder,ET,6.97444,45.34083,450400,0
Wardha,IN,20.73933,78.59784,113759,0
Warisan,AE,25.16744,55.40708,108759,0
Warren,US,42.49044,-83.01304,134056,0
Warri,NG,5.51737,5.75006,910000,0
Warrington,GB,53.39254,-2.58024,172330,0
Warsaw,PL,52.22977,21.01178,1702139,1
Washington,US,38.89511,-77.03637,689545,1
Washington Heights,US,40.8501,-73.93541,152613,0
Watampone,ID,-4.5386,120.3279,149336,0
Waterbury,US,41.55815,-73.0515,108802,0
Waterloo,CA,43.4668,-80.51639,104986,0
Watford,GB,51.65531,-0.39602,125707,0
Watthana,TH,13.72978,100.58536,171150,0
Wau,SS,7.70111,27.98972,127384,0
Wayaobu,CN,37.13611,109.65972,113698,0
Wazirabad,PK,32.44324,74.12,152624,0
Weifang,CN,36.71,119.10194,2044028,0
Weihai,CN,37.50914,122.11356,844310,0
Weinan,CN,34.50355,109.50891,1199290,0
Weldiya,ET,11.8277,39.59164,104000,0
